A;20;G1;115;1,000000;G2;125;0,000000;110
A;20;G1;117;1,000000;G2;123;0,000000;111
A;20;G1;128;1,000000;G2;112;0,000000;112
A;20;G1;125;0,000000;G2;115;1,000000;113
A;20;G1;120;0,000000;G2;120;1,000000;114
A;20;G1;117;0,000000;G2;123;1,000000;115
A;20;G1;116;1,000000;G2;124;0,000000;116
A;20;G1;124;1,000000;G2;116;0,000000;117
A;20;G1;123;1,000000;G2;117;0,000000;118
A;20;G1;120;1,000000;G2;120;0,000000;119
A;20;G1;123;0,000000;G2;117;1,000000;120
A;20;G1;120;1,000000;G2;120;0,000000;121
A;20;G1;114;0,000000;G2;126;1,000000;122
A;20;G1;121;0,000000;G2;119;1,000000;123
A;20;G1;116;1,000000;G2;124;0,000000;124
A;20;G1;117;0,000000;G2;123;1,000000;125
A;20;G1;119;0,000000;G2;121;1,000000;126
A;20;G1;121;1,000000;G2;119;0,000000;127
A;20;G1;122;0,000000;G2;118;1,000000;128
A;20;G1;124;1,000000;G2;116;0,000000;129
A;20;G1;115;0,000000;G2;125;1,000000;130
A;20;G1;120;0,000000;G2;120;1,000000;131
A;20;G1;119;1,000000;G2;121;0,000000;132
A;20;G1;112;0,000000;G2;128;1,000000;133
A;20;G1;117;0,000000;G2;123;1,000000;134
A;20;G1;122;1,000000;G2;118;0,000000;135
A;20;G1;125;0,000000;G2;115;1,000000;136
A;20;G1;116;0,000000;G2;124;1,000000;137
A;20;G1;118;1,000000;G2;122;0,000000;138
A;20;G1;119;1,000000;G2;121;0,000000;139
A;20;G1;119;1,000000;G2;121;0,000000;140
A;20;G1;118;1,000000;G2;122;0,000000;141
A;20;G1;119;0,000000;G2;121;1,000000;142
A;20;G1;120;0,000000;G2;120;1,000000;143
A;20;G1;119;0,000000;G2;121;1,000000;144
A;20;G1;117;0,000000;G2;123;1,000000;145
A;20;G1;120;1,000000;G2;120;0,000000;146
A;20;G1;116;1,000000;G2;124;0,000000;147
A;20;G1;126;0,000000;G2;114;1,000000;148
A;20;G1;119;1,000000;G2;121;0,000000;149
A;20;G1;124;1,000000;G2;116;0,000000;150
A;20;G1;122;1,000000;G2;118;0,000000;151
A;20;G1;114;0,000000;G2;126;1,000000;152
A;20;G1;122;0,000000;G2;118;1,000000;153
A;20;G1;120;1,000000;G2;120;0,000000;154
A;20;G1;121;1,000000;G2;119;0,000000;155
A;20;G1;124;1,000000;G2;116;0,000000;156
A;20;G1;120;0,000000;G2;120;1,000000;157
A;20;G1;113;0,000000;G2;127;1,000000;158
A;20;G1;121;1,000000;G2;119;0,000000;159
A;20;G1;120;0,000000;G2;120;1,000000;160
A;20;G1;119;1,000000;G2;121;0,000000;161
A;20;G1;115;1,000000;G2;125;0,000000;162
A;20;G1;121;0,000000;G2;119;1,000000;163
A;20;G1;117;0,000000;G2;123;1,000000;164
A;20;G1;116;0,000000;G2;124;1,000000;165
A;20;G1;116;0,000000;G2;124;1,000000;166
A;20;G1;122;0,000000;G2;118;1,000000;167
A;20;G1;124;1,000000;G2;116;0,000000;168
A;20;G1;120;1,000000;G2;120;0,000000;169
A;20;G1;127;1,000000;G2;113;0,000000;170
A;20;G1;120;1,000000;G2;120;0,000000;171
A;20;G1;118;1,000000;G2;122;0,000000;172
A;20;G1;122;1,000000;G2;118;0,000000;173
A;20;G1;120;1,000000;G2;120;0,000000;174
A;20;G1;122;1,000000;G2;118;0,000000;175
A;20;G1;116;0,000000;G2;124;1,000000;176
A;20;G1;124;1,000000;G2;116;0,000000;177
A;20;G1;120;0,000000;G2;120;1,000000;178
A;20;G1;117;0,000000;G2;123;1,000000;179
A;20;G1;119;0,000000;G2;121;1,000000;180
A;20;G1;125;1,000000;G2;115;0,000000;181
A;20;G1;117;0,000000;G2;123;1,000000;182
A;20;G1;122;0,000000;G2;118;1,000000;183
A;20;G1;117;0,000000;G2;123;1,000000;184
A;20;G1;125;0,000000;G2;115;1,000000;185
A;20;G1;126;1,000000;G2;114;0,000000;186
A;20;G1;119;0,000000;G2;121;1,000000;187
A;20;G1;120;0,000000;G2;120;1,000000;188
A;20;G1;120;1,000000;G2;120;0,000000;189
A;20;G1;124;1,000000;G2;116;0,000000;190
A;20;G1;125;1,000000;G2;115;0,000000;191
A;20;G1;119;0,000000;G2;121;1,000000;192
A;20;G1;122;1,000000;G2;118;0,000000;193
A;20;G1;123;1,000000;G2;117;0,000000;194
A;20;G1;118;0,000000;G2;122;1,000000;195
A;20;G1;117;0,000000;G2;123;1,000000;196
A;20;G1;118;0,000000;G2;122;1,000000;197
A;20;G1;118;1,000000;G2;122;0,000000;198
A;20;G1;122;1,000000;G2;118;0,000000;199
A;20;G1;123;1,000000;G2;117;0,000000;200
A;20;G1;117;0,000000;G2;123;1,000000;201
A;20;G1;120;0,000000;G2;120;1,000000;202
A;20;G1;115;0,000000;G2;125;1,000000;203
A;20;G1;118;1,000000;G2;122;0,000000;204
A;20;G1;119;0,000000;G2;121;1,000000;205
A;20;G1;118;0,000000;G2;122;1,000000;206
A;20;G1;117;0,000000;G2;123;1,000000;207
A;20;G1;110;0,000000;G2;130;1,000000;208
A;20;G1;122;0,000000;G2;118;1,000000;209
A;20;G1;115;0,000000;G2;125;1,000000;210
A;20;G1;116;0,000000;G2;124;1,000000;211
A;20;G1;119;1,000000;G2;121;0,000000;212
A;20;G1;125;0,000000;G2;115;1,000000;213
A;20;G1;119;1,000000;G2;121;0,000000;214
A;20;G1;117;0,000000;G2;123;1,000000;215
A;20;G1;116;0,000000;G2;124;1,000000;216
A;20;G1;121;1,000000;G2;119;0,000000;217
A;20;G1;125;1,000000;G2;115;0,000000;218
A;20;G1;120;0,000000;G2;120;1,000000;219
A;20;G1;121;1,000000;G2;119;0,000000;220
A;20;G1;124;0,000000;G2;116;1,000000;221
A;20;G1;122;1,000000;G2;118;0,000000;222
A;20;G1;123;0,000000;G2;117;1,000000;223
A;20;G1;119;0,000000;G2;121;1,000000;224
A;20;G1;117;1,000000;G2;123;0,000000;225
A;20;G1;119;0,000000;G2;121;1,000000;226
A;20;G1;120;0,000000;G2;120;1,000000;227
A;20;G1;117;0,000000;G2;123;1,000000;228
A;20;G1;121;0,000000;G2;119;1,000000;229
A;20;G1;119;0,000000;G2;121;1,000000;230
A;20;G1;121;0,000000;G2;119;1,000000;231
A;20;G1;120;1,000000;G2;120;0,000000;232
A;20;G1;117;0,000000;G2;123;1,000000;233
A;20;G1;122;0,000000;G2;118;1,000000;234
A;20;G1;114;0,000000;G2;126;1,000000;235
A;20;G1;117;0,000000;G2;123;1,000000;236
A;20;G1;123;1,000000;G2;117;0,000000;237
A;20;G1;124;0,000000;G2;116;1,000000;238
A;20;G1;113;0,000000;G2;127;1,000000;239
A;20;G1;125;0,000000;G2;115;1,000000;240
A;20;G1;119;0,000000;G2;121;1,000000;241
A;20;G1;115;0,000000;G2;125;1,000000;242
A;20;G1;123;1,000000;G2;117;0,000000;243
A;20;G1;119;1,000000;G2;121;0,000000;244
A;20;G1;118;0,000000;G2;122;1,000000;245
A;20;G1;124;1,000000;G2;116;0,000000;246
A;20;G1;123;0,000000;G2;117;1,000000;247
A;20;G1;118;0,000000;G2;122;1,000000;248
A;20;G1;119;0,000000;G2;121;1,000000;249
A;20;G1;123;0,000000;G2;117;1,000000;250
A;20;G1;124;1,000000;G2;116;0,000000;251
A;20;G1;117;0,000000;G2;123;1,000000;252
A;20;G1;125;0,000000;G2;115;1,000000;253
A;20;G1;120;0,000000;G2;120;1,000000;254
A;20;G1;118;0,000000;G2;122;1,000000;255
A;20;G1;119;1,000000;G2;121;0,000000;256
A;20;G1;124;1,000000;G2;116;0,000000;257
A;20;G1;126;1,000000;G2;114;0,000000;258
A;20;G1;121;0,000000;G2;119;1,000000;259
A;20;G1;123;1,000000;G2;117;0,000000;260
A;20;G1;119;0,000000;G2;121;1,000000;261
A;20;G1;117;0,000000;G2;123;1,000000;262
A;20;G1;121;1,000000;G2;119;0,000000;263
A;20;G1;122;0,000000;G2;118;1,000000;264
A;20;G1;125;1,000000;G2;115;0,000000;265
A;20;G1;113;0,000000;G2;127;1,000000;266
A;20;G1;125;1,000000;G2;115;0,000000;267
A;20;G1;118;1,000000;G2;122;0,000000;268
A;20;G1;119;1,000000;G2;121;0,000000;269
A;20;G1;124;1,000000;G2;116;0,000000;270
A;20;G1;117;0,000000;G2;123;1,000000;271
A;20;G1;119;0,000000;G2;121;1,000000;272
A;20;G1;121;1,000000;G2;119;0,000000;273
A;20;G1;125;0,000000;G2;115;1,000000;274
A;20;G1;120;0,000000;G2;120;1,000000;275
A;20;G1;118;0,000000;G2;122;1,000000;276
A;20;G1;123;1,000000;G2;117;0,000000;277
A;20;G1;115;1,000000;G2;125;0,000000;278
A;20;G1;123;1,000000;G2;117;0,000000;279
A;20;G1;117;0,000000;G2;123;1,000000;280
A;20;G1;120;0,000000;G2;120;1,000000;281
A;20;G1;119;1,000000;G2;121;0,000000;282
A;20;G1;122;1,000000;G2;118;0,000000;283
A;20;G1;120;1,000000;G2;120;0,000000;284
A;20;G1;122;1,000000;G2;118;0,000000;285
A;20;G1;122;0,000000;G2;118;1,000000;286
A;20;G1;117;0,000000;G2;123;1,000000;287
A;20;G1;117;0,000000;G2;123;1,000000;288
A;20;G1;118;0,000000;G2;122;1,000000;289
A;20;G1;120;1,000000;G2;120;0,000000;290
A;20;G1;118;0,000000;G2;122;1,000000;291
A;20;G1;121;0,000000;G2;119;1,000000;292
A;20;G1;117;0,000000;G2;123;1,000000;293
A;20;G1;118;0,000000;G2;122;1,000000;294
A;20;G1;116;0,000000;G2;124;1,000000;295
A;20;G1;118;0,000000;G2;122;1,000000;296
A;20;G1;113;0,000000;G2;127;1,000000;297
A;20;G1;122;1,000000;G2;118;0,000000;298
A;20;G1;124;1,000000;G2;116;0,000000;299
A;20;G1;121;0,000000;G2;119;1,000000;300
A;20;G1;116;0,000000;G2;124;1,000000;301
A;20;G1;116;0,000000;G2;124;1,000000;302
A;20;G1;125;1,000000;G2;115;0,000000;303
A;20;G1;116;0,000000;G2;124;1,000000;304
A;20;G1;118;0,000000;G2;122;1,000000;305
A;20;G1;114;0,000000;G2;126;1,000000;306
A;20;G1;123;1,000000;G2;117;0,000000;307
A;20;G1;116;1,000000;G2;124;0,000000;308
A;20;G1;118;0,000000;G2;122;1,000000;309
A;20;G1;125;1,000000;G2;115;0,000000;310
A;20;G1;121;0,000000;G2;119;1,000000;311
A;20;G1;121;0,000000;G2;119;1,000000;312
A;20;G1;122;1,000000;G2;118;0,000000;313
A;20;G1;118;0,000000;G2;122;1,000000;314
A;20;G1;117;0,000000;G2;123;1,000000;315
A;20;G1;117;0,000000;G2;123;1,000000;316
A;20;G1;121;0,000000;G2;119;1,000000;317
A;20;G1;116;0,000000;G2;124;1,000000;318
A;20;G1;124;1,000000;G2;116;0,000000;319
A;20;G1;121;1,000000;G2;119;0,000000;320
A;20;G1;118;0,000000;G2;122;1,000000;321
A;20;G1;119;1,000000;G2;121;0,000000;322
A;20;G1;124;1,000000;G2;116;0,000000;323
A;20;G1;123;0,000000;G2;117;1,000000;324
A;20;G1;116;0,000000;G2;124;1,000000;325
A;20;G1;119;0,000000;G2;121;1,000000;326
A;20;G1;123;1,000000;G2;117;0,000000;327
A;20;G1;121;0,000000;G2;119;1,000000;328
A;20;G1;119;0,000000;G2;121;1,000000;329
A;20;G1;120;1,000000;G2;120;0,000000;330
A;20;G1;124;1,000000;G2;116;0,000000;331
A;20;G1;119;0,000000;G2;121;1,000000;332
A;20;G1;117;0,000000;G2;123;1,000000;333
A;20;G1;114;0,000000;G2;126;1,000000;334
A;20;G1;117;1,000000;G2;123;0,000000;335
A;20;G1;115;0,000000;G2;125;1,000000;336
A;20;G1;116;0,000000;G2;124;1,000000;337
A;20;G1;123;1,000000;G2;117;0,000000;338
A;20;G1;120;0,000000;G2;120;1,000000;339
A;20;G1;119;1,000000;G2;121;0,000000;340
A;20;G1;117;0,000000;G2;123;1,000000;341
A;20;G1;122;0,000000;G2;118;1,000000;342
A;20;G1;118;0,000000;G2;122;1,000000;343
A;20;G1;115;0,000000;G2;125;1,000000;344
A;20;G1;116;0,000000;G2;124;1,000000;345
A;20;G1;119;0,000000;G2;121;1,000000;346
A;20;G1;118;0,000000;G2;122;1,000000;347
A;20;G1;114;1,000000;G2;126;0,000000;348
A;20;G1;121;1,000000;G2;119;0,000000;349
A;20;G1;120;1,000000;G2;120;0,000000;350
A;20;G1;116;0,000000;G2;124;1,000000;351
A;20;G1;125;1,000000;G2;115;0,000000;352
A;20;G1;120;0,000000;G2;120;1,000000;353
A;20;G1;115;0,000000;G2;125;1,000000;354
A;20;G1;122;1,000000;G2;118;0,000000;355
A;20;G1;115;1,000000;G2;125;0,000000;356
A;20;G1;119;0,000000;G2;121;1,000000;357
A;20;G1;124;1,000000;G2;116;0,000000;358
A;20;G1;119;0,000000;G2;121;1,000000;359
A;20;G1;123;0,000000;G2;117;1,000000;360
A;20;G1;119;0,000000;G2;121;1,000000;361
A;20;G1;122;1,000000;G2;118;0,000000;362
A;20;G1;120;0,000000;G2;120;1,000000;363
A;20;G1;119;1,000000;G2;121;0,000000;364
A;20;G1;115;0,000000;G2;125;1,000000;365
A;20;G1;119;1,000000;G2;121;0,000000;366
A;20;G1;116;0,000000;G2;124;1,000000;367
A;20;G1;121;1,000000;G2;119;0,000000;368
A;20;G1;121;0,000000;G2;119;1,000000;369
A;20;G1;117;0,000000;G2;123;1,000000;370
A;20;G1;121;0,500000;G2;119;0,500000;371
A;20;G1;122;1,000000;G2;118;0,000000;372
A;20;G1;119;1,000000;G2;121;0,000000;373
A;20;G1;120;1,000000;G2;120;0,000000;374
A;20;G1;119;0,000000;G2;121;1,000000;375
A;20;G1;116;0,000000;G2;124;1,000000;376
A;20;G1;118;0,000000;G2;122;1,000000;377
A;20;G1;118;1,000000;G2;122;0,000000;378
A;20;G1;122;1,000000;G2;118;0,000000;379
A;20;G1;119;1,000000;G2;121;0,000000;380
A;20;G1;127;1,000000;G2;113;0,000000;381
A;20;G1;118;0,000000;G2;122;1,000000;382
A;20;G1;114;0,000000;G2;126;1,000000;383
A;20;G1;124;1,000000;G2;116;0,000000;384
A;20;G1;114;1,000000;G2;126;0,000000;385
A;20;G1;113;1,000000;G2;127;0,000000;386
A;20;G1;119;0,000000;G2;121;1,000000;387
A;20;G1;117;0,000000;G2;123;1,000000;388
A;20;G1;115;0,000000;G2;125;1,000000;389
A;20;G1;116;0,000000;G2;124;1,000000;390
A;20;G1;128;1,000000;G2;112;0,000000;391
A;20;G1;121;0,000000;G2;119;1,000000;392
A;20;G1;122;1,000000;G2;118;0,000000;393
A;20;G1;123;1,000000;G2;117;0,000000;394
A;20;G1;122;0,000000;G2;118;1,000000;395
A;20;G1;116;1,000000;G2;124;0,000000;396
A;20;G1;121;1,000000;G2;119;0,000000;397
A;20;G1;115;1,000000;G2;125;0,000000;398
A;20;G1;122;0,000000;G2;118;1,000000;399
A;20;G1;120;0,000000;G2;120;1,000000;400
A;20;G1;125;1,000000;G2;115;0,000000;401
A;20;G1;117;0,000000;G2;123;1,000000;402
A;20;G1;122;1,000000;G2;118;0,000000;403
A;20;G1;121;1,000000;G2;119;0,000000;404
A;20;G1;119;0,000000;G2;121;1,000000;405
A;20;G1;119;0,000000;G2;121;1,000000;406
A;20;G1;121;1,000000;G2;119;0,000000;407
A;20;G1;114;1,000000;G2;126;0,000000;408
A;20;G1;120;0,000000;G2;120;1,000000;409
A;20;G1;120;0,000000;G2;120;1,000000;410
A;20;G1;121;0,000000;G2;119;1,000000;411
A;20;G1;118;0,000000;G2;122;1,000000;412
A;20;G1;115;0,000000;G2;125;1,000000;413
A;20;G1;124;1,000000;G2;116;0,000000;414
A;20;G1;118;0,000000;G2;122;1,000000;415
A;20;G1;125;1,000000;G2;115;0,000000;416
A;20;G1;122;1,000000;G2;118;0,000000;417
A;20;G1;120;0,000000;G2;120;1,000000;418
A;20;G1;123;1,000000;G2;117;0,000000;419
A;20;G1;129;0,000000;G2;111;1,000000;420
A;20;G1;120;0,000000;G2;120;1,000000;421
A;20;G1;124;1,000000;G2;116;0,000000;422
A;20;G1;123;1,000000;G2;117;0,000000;423
A;20;G1;118;0,000000;G2;122;1,000000;424
A;20;G1;123;0,000000;G2;117;1,000000;425
A;20;G1;123;1,000000;G2;117;0,000000;426
A;20;G1;120;1,000000;G2;120;0,000000;427
A;20;G1;121;0,000000;G2;119;1,000000;428
A;20;G1;121;0,000000;G2;119;1,000000;429
A;20;G1;120;1,000000;G2;120;0,000000;430
A;20;G1;121;1,000000;G2;119;0,000000;431
A;20;G1;118;0,000000;G2;122;1,000000;432
A;20;G1;118;0,000000;G2;122;1,000000;433
A;20;G1;116;0,000000;G2;124;1,000000;434
A;20;G1;121;0,000000;G2;119;1,000000;435
A;20;G1;121;0,000000;G2;119;1,000000;436
A;20;G1;118;0,000000;G2;122;1,000000;437
A;20;G1;116;0,000000;G2;124;1,000000;438
A;20;G1;120;1,000000;G2;120;0,000000;439
A;20;G1;121;1,000000;G2;119;0,000000;440
A;20;G1;123;0,000000;G2;117;1,000000;441
A;20;G1;124;0,000000;G2;116;1,000000;442
A;20;G1;117;1,000000;G2;123;0,000000;443
A;20;G1;117;0,000000;G2;123;1,000000;444
A;20;G1;120;0,000000;G2;120;1,000000;445
A;20;G1;125;1,000000;G2;115;0,000000;446
A;20;G1;122;1,000000;G2;118;0,000000;447
A;20;G1;117;0,000000;G2;123;1,000000;448
A;20;G1;124;1,000000;G2;116;0,000000;449
A;20;G1;118;0,000000;G2;122;1,000000;450
A;20;G1;120;0,000000;G2;120;1,000000;451
A;20;G1;119;0,000000;G2;121;1,000000;452
A;20;G1;121;1,000000;G2;119;0,000000;453
A;20;G1;114;0,000000;G2;126;1,000000;454
A;20;G1;125;0,000000;G2;115;1,000000;455
A;20;G1;124;1,000000;G2;116;0,000000;456
A;20;G1;124;1,000000;G2;116;0,000000;457
A;20;G1;123;1,000000;G2;117;0,000000;458
A;20;G1;117;1,000000;G2;123;0,000000;459
A;20;G1;123;0,000000;G2;117;1,000000;460
A;20;G1;118;1,000000;G2;122;0,000000;461
A;20;G1;120;0,000000;G2;120;1,000000;462
A;20;G1;132;1,000000;G2;108;0,000000;463
A;20;G1;124;1,000000;G2;116;0,000000;464
A;20;G1;119;0,000000;G2;121;1,000000;465
A;20;G1;118;0,000000;G2;122;1,000000;466
A;20;G1;115;0,000000;G2;125;1,000000;467
A;20;G1;113;0,000000;G2;127;1,000000;468
A;20;G1;116;0,000000;G2;124;1,000000;469
A;20;G1;117;0,000000;G2;123;1,000000;470
A;20;G1;115;0,000000;G2;125;1,000000;471
A;20;G1;120;0,000000;G2;120;1,000000;472
A;20;G1;119;0,000000;G2;121;1,000000;473
A;20;G1;121;0,000000;G2;119;1,000000;474
A;20;G1;116;0,000000;G2;124;1,000000;475
A;20;G1;127;1,000000;G2;113;0,000000;476
A;20;G1;117;0,000000;G2;123;1,000000;477
A;20;G1;121;0,000000;G2;119;1,000000;478
A;20;G1;119;0,000000;G2;121;1,000000;479
A;20;G1;119;1,000000;G2;121;0,000000;480
A;20;G1;124;1,000000;G2;116;0,000000;481
A;20;G1;124;1,000000;G2;116;0,000000;482
A;20;G1;119;0,000000;G2;121;1,000000;483
A;20;G1;120;1,000000;G2;120;0,000000;484
A;20;G1;124;1,000000;G2;116;0,000000;485
A;20;G1;117;0,000000;G2;123;1,000000;486
A;20;G1;116;0,000000;G2;124;1,000000;487
A;20;G1;119;0,000000;G2;121;1,000000;488
A;20;G1;121;1,000000;G2;119;0,000000;489
A;20;G1;121;0,000000;G2;119;1,000000;490
A;20;G1;124;1,000000;G2;116;0,000000;491
A;20;G1;116;0,000000;G2;124;1,000000;492
A;20;G1;115;1,000000;G2;125;0,000000;493
A;20;G1;115;0,000000;G2;125;1,000000;494
A;20;G1;118;0,000000;G2;122;1,000000;495
A;20;G1;119;1,000000;G2;121;0,000000;496
A;20;G1;121;0,000000;G2;119;1,000000;497
A;20;G1;126;1,000000;G2;114;0,000000;498
A;20;G1;122;0,000000;G2;118;1,000000;499
A;20;G1;125;1,000000;G2;115;0,000000;500
A;20;G1;119;1,000000;G2;121;0,000000;501
A;20;G1;121;1,000000;G2;119;0,000000;502
A;20;G1;123;1,000000;G2;117;0,000000;503
A;20;G1;124;1,000000;G2;116;0,000000;504
A;20;G1;116;0,000000;G2;124;1,000000;505
A;20;G1;119;0,000000;G2;121;1,000000;506
A;20;G1;115;0,000000;G2;125;1,000000;507
A;20;G1;119;1,000000;G2;121;0,000000;508
A;20;G1;125;1,000000;G2;115;0,000000;509
A;20;G1;113;1,000000;G2;127;0,000000;510
A;20;G1;126;1,000000;G2;114;0,000000;511
A;20;G1;115;0,000000;G2;125;1,000000;512
A;20;G1;118;1,000000;G2;122;0,000000;513
A;20;G1;122;1,000000;G2;118;0,000000;514
A;20;G1;119;0,000000;G2;121;1,000000;515
A;20;G1;122;1,000000;G2;118;0,000000;516
A;20;G1;113;0,000000;G2;127;1,000000;517
A;20;G1;119;0,000000;G2;121;1,000000;518
A;20;G1;121;0,000000;G2;119;1,000000;519
A;20;G1;125;0,000000;G2;115;1,000000;520
A;20;G1;128;1,000000;G2;112;0,000000;521
A;20;G1;122;1,000000;G2;118;0,000000;522
A;20;G1;116;0,000000;G2;124;1,000000;523
A;20;G1;119;0,000000;G2;121;1,000000;524
A;20;G1;121;1,000000;G2;119;0,000000;525
A;20;G1;124;1,000000;G2;116;0,000000;526
A;20;G1;123;1,000000;G2;117;0,000000;527
A;20;G1;119;0,000000;G2;121;1,000000;528
A;20;G1;115;1,000000;G2;125;0,000000;529
A;20;G1;118;0,000000;G2;122;1,000000;530
A;20;G1;122;0,000000;G2;118;1,000000;531
A;20;G1;118;0,000000;G2;122;1,000000;532
A;20;G1;124;0,000000;G2;116;1,000000;533
A;20;G1;119;0,000000;G2;121;1,000000;534
A;20;G1;128;1,000000;G2;112;0,000000;535
A;20;G1;121;0,000000;G2;119;1,000000;536
A;20;G1;125;1,000000;G2;115;0,000000;537
