20;12;419
20;22;420
20;12;421
20;12;422
20;28;423
20;20;424
20;36;425
20;42;426
20;82;427
20;38;428
20;86;429
20;58;430
20;16;431
20;40;432
20;40;433
20;24;434
20;58;435
20;38;436
20;78;437
20;190;438
20;68;439
20;32;440
20;22;441
20;38;442
20;14;443
20;18;444
20;88;445
20;104;446
20;22;447
20;10;448
20;18;449
20;14;450
20;18;451
20;22;452
20;48;453
20;62;454
20;12;455
20;36;456
20;122;457
20;48;458
20;40;459
20;58;460
20;148;461
20;102;462
20;38;463
20;18;464
20;22;465
20;30;466
20;38;467
20;62;468
20;24;469
20;12;470
20;74;471
20;66;472
20;20;473
20;36;474
20;16;475
20;28;476
20;24;477
20;98;478
20;14;479
20;34;480
20;108;481
20;26;482
20;10;483
20;36;484
20;40;485
20;14;486
20;16;487
20;78;488
20;36;489
20;52;490
20;74;491
20;12;492
20;64;493
20;26;494
20;12;495
20;70;496
20;28;497
20;20;498
20;22;499
20;18;500
20;70;501
20;22;502
20;158;503
20;22;504
20;18;505
20;72;506
20;70;507
20;26;508
20;16;509
20;16;510
20;62;511
20;22;512
20;114;513
20;56;514
20;16;515
20;20;516
20;116;517
20;24;518
20;62;519
20;44;520
20;28;521
20;28;522
20;38;523
20;82;524
20;24;525
20;36;526
20;48;527
20;94;528
20;34;529
20;24;530
20;14;531
20;34;532
20;58;533
20;12;534
20;36;535
20;38;536
20;56;537
20;118;538
20;70;539
20;50;540
20;62;541
20;38;542
20;52;543
20;18;544
20;34;545
20;18;546
20;38;547
20;18;548
20;20;549
20;20;550
20;34;551
20;46;552
20;32;553
20;16;554
20;28;555
20;44;556
20;36;557
20;32;558
20;26;559
20;22;560
20;26;561
20;76;562
20;26;563
20;12;564
20;22;565
20;42;566
20;22;567
20;30;568
20;82;569
20;46;570
20;22;571
20;20;572
20;24;573
20;26;574
20;24;575
20;30;576
20;62;577
20;14;578
20;16;579
20;26;580
20;36;581
20;38;582
20;20;583
20;18;584
20;20;585
20;24;586
20;34;587
20;156;588
20;26;589
20;14;590
20;16;591
20;36;592
20;40;593
20;34;594
20;26;595
20;74;596
20;16;597
20;20;598
20;150;599
20;34;600
20;10;601
20;18;602
20;62;603
20;50;604
20;30;605
20;22;606
20;70;607
20;22;608
20;14;609
20;22;610
20;68;611
20;76;612
20;76;613
20;20;614
20;22;615
20;24;616
20;120;617
20;42;618
20;22;619
20;82;620
20;14;621
20;12;622
20;30;623
20;56;624
20;18;625
20;48;626
20;50;627
20;44;628
20;90;629
20;14;630
20;36;631
20;78;632
20;12;633
20;24;634
20;50;635
20;24;636
20;86;637
20;24;638
20;22;639
20;22;640
20;42;641
20;178;642
20;44;643
20;16;644
20;46;645
20;122;646
20;38;647
20;14;648
20;32;649
20;26;650
20;22;651
20;20;652
20;16;653
20;54;654
20;62;655
20;40;656
20;56;657
20;44;658
20;20;659
20;20;660
20;18;661
20;46;662
20;20;663
20;24;664
20;72;665
20;72;666
20;12;667
20;26;668
20;38;669
20;34;670
20;14;671
20;58;672
20;12;673
20;26;674
20;16;675
20;12;676
20;44;677
20;36;678
20;38;679
20;18;680
20;40;681
20;12;682
20;42;683
20;28;684
20;130;685
20;66;686
20;50;687
20;44;688
20;26;689
20;26;690
20;30;691
20;62;692
20;42;693
20;28;694
20;14;695
20;48;696
20;24;697
20;46;698
20;10;699
20;204;700
20;10;701
20;18;702
20;18;703
20;32;704
20;10;705
20;26;706
20;48;707
20;14;708
20;26;709
20;90;710
20;66;711
20;42;712
20;12;713
20;58;714
20;66;715
20;12;716
20;12;717
20;92;718
20;128;719
20;12;720
20;30;721
20;76;722
20;50;723
20;46;724
20;10;725
20;36;726
20;62;727
20;46;728
20;54;729
20;20;730
20;40;731
20;156;732
20;78;733
20;20;734
20;24;735
20;12;736
20;14;737
20;116;738
20;18;739
20;52;740
20;52;741
20;50;742
20;28;743
20;22;744
20;26;745
20;16;746
20;20;747
20;74;748
20;14;749
20;24;750
20;26;751
20;66;752
20;62;753
20;94;754
20;74;755
20;62;756
20;18;757
20;38;758
20;56;759
20;46;760
20;68;761
20;52;762
20;14;763
20;58;764
20;12;765
20;34;766
20;30;767
20;18;768
20;24;769
20;54;770
20;38;771
20;104;772
20;100;773
20;60;774
20;20;775
20;20;776
20;84;777
20;68;778
20;16;779
20;34;780
20;74;781
20;44;782
20;12;783
20;32;784
20;38;785
20;122;786
20;92;787
20;74;788
20;10;789
20;12;790
20;152;791
20;56;792
20;10;793
20;12;794
20;10;795
20;46;796
20;16;797
20;20;798
20;28;799
20;36;800
20;42;801
20;24;802
20;58;803
20;28;804
20;66;805
20;42;806
20;80;807
20;32;808
20;34;809
20;34;810
20;42;811
20;50;812
20;102;813
20;10;814
20;90;815
20;72;816
20;26;817
20;24;818
20;16;819
20;34;820
20;32;821
20;18;822
20;60;823
20;50;824
20;52;825
20;54;826
20;76;827
20;110;828
20;14;829
20;16;830
20;30;831
20;30;832
20;32;833
20;24;834
20;34;835
20;18;836
20;54;837
20;12;838
20;64;839
20;16;840
20;124;841
20;28;842
20;76;843
20;28;844
20;138;845
20;20;846
20;68;847
20;100;848
20;86;849
20;20;850
20;30;851
20;38;852
20;28;853
20;50;854
20;118;855
20;14;856
20;10;857
20;54;858
20;60;859
20;28;860
20;42;861
20;74;862
20;158;863
20;128;864
20;16;865
20;18;866
20;24;867
20;16;868
20;18;869
20;30;870
20;116;871
20;70;872
20;14;873
20;54;874
20;12;875
20;18;876
20;10;877
20;18;878
20;20;879
20;18;880
20;60;881
20;22;882
20;38;883
20;20;884
20;14;885
20;22;886
20;62;887
20;76;888
20;18;889
20;12;890
20;42;891
20;20;892
20;52;893
20;18;894
20;10;895
20;42;896
20;16;897
20;16;898
20;66;899
20;66;900
20;52;901
20;22;902
20;28;903
20;26;904
20;16;905
20;66;906
20;120;907
20;54;908
20;10;909
20;42;910
20;38;911
20;90;912
20;138;913
20;58;914
20;32;915
20;58;916
20;10;917
20;74;918
20;40;919
20;136;920
20;24;921
20;48;922
20;78;923
20;50;924
20;58;925
20;58;926
20;90;927
20;24;928
20;26;929
20;18;930
20;30;931
20;64;932
20;28;933
20;42;934
20;26;935
20;76;936
20;132;937
20;38;938
20;110;939
20;18;940
20;20;941
20;36;942
20;44;943
20;40;944
20;24;945
20;104;946
20;10;947
20;44;948
20;62;949
20;30;950
20;16;951
20;16;952
20;46;953
20;82;954
20;18;955
20;70;956
20;36;957
20;48;958
20;40;959
20;44;960
20;24;961
20;32;962
20;32;963
20;138;964
20;30;965
20;26;966
20;76;967
20;78;968
20;34;969
20;88;970
20;44;971
20;54;972
20;84;973
20;18;974
20;60;975
20;36;976
20;36;977
20;90;978
20;26;979
20;34;980
20;84;981
20;58;982
20;66;983
20;52;984
20;14;985
20;106;986
20;104;987
20;60;988
20;14;989
20;58;990
20;38;991
20;66;992
20;24;993
20;30;994
20;60;995
20;10;996
20;30;997
20;48;998
20;28;999
24;356;1000
24;22;1001
24;28;1002
24;40;1003
24;126;1004
24;84;1005
24;50;1006
24;38;1007
24;130;1008
24;16;1009
24;68;1010
24;22;1011
24;40;1012
24;44;1013
24;32;1014
24;32;1015
24;42;1016
24;26;1017
24;56;1018
24;42;1019
24;74;1020
24;82;1021
24;102;1022
24;108;1023
24;110;1024
24;66;1025
24;64;1026
24;40;1027
24;70;1028
24;70;1029
24;28;1030
24;60;1031
24;16;1032
24;40;1033
24;134;1034
24;24;1035
24;218;1036
24;178;1037
24;68;1038
24;60;1039
24;192;1040
24;62;1041
24;72;1042
24;82;1043
24;88;1044
24;114;1045
24;32;1046
24;32;1047
24;18;1048
24;142;1049
24;58;1050
24;76;1051
24;128;1052
24;44;1053
24;98;1054
24;46;1055
24;34;1056
24;38;1057
24;16;1058
24;56;1059
24;16;1060
24;84;1061
24;46;1062
24;144;1063
24;106;1064
24;124;1065
24;36;1066
24;44;1067
24;24;1068
24;20;1069
24;70;1070
24;44;1071
24;118;1072
24;112;1073
24;38;1074
24;14;1075
24;18;1076
24;54;1077
24;66;1078
24;112;1079
24;54;1080
24;30;1081
24;252;1082
24;42;1083
24;54;1084
24;60;1085
24;162;1086
24;142;1087
24;90;1088
24;92;1089
24;30;1090
24;22;1091
24;18;1092
24;84;1093
24;38;1094
24;56;1095
24;158;1096
24;42;1097
24;150;1098
24;206;1099
24;42;1100
24;98;1101
24;26;1102
24;130;1103
24;142;1104
24;156;1105
24;46;1106
24;86;1107
24;96;1108
24;74;1109
24;152;1110
24;64;1111
24;50;1112
24;172;1113
24;14;1114
24;52;1115
24;70;1116
24;22;1117
24;92;1118
24;28;1119
24;36;1120
24;256;1121
24;138;1122
24;80;1123
24;54;1124
24;178;1125
24;50;1126
24;158;1127
24;114;1128
24;28;1129
24;46;1130
24;18;1131
24;84;1132
24;56;1133
24;26;1134
24;108;1135
24;34;1136
24;14;1137
24;16;1138
24;76;1139
24;60;1140
24;18;1141
24;56;1142
24;110;1143
24;98;1144
24;144;1145
24;140;1146
24;20;1147
24;42;1148
24;26;1149
24;20;1150
24;46;1151
24;34;1152
24;132;1153
24;56;1154
24;30;1155
24;118;1156
24;108;1157
24;60;1158
24;80;1159
24;306;1160
24;36;1161
24;24;1162
24;32;1163
24;100;1164
24;36;1165
24;146;1166
24;30;1167
24;44;1168
24;24;1169
24;118;1170
24;108;1171
24;34;1172
24;58;1173
24;40;1174
24;122;1175
24;32;1176
24;154;1177
24;26;1178
24;36;1179
24;84;1180
24;48;1181
24;44;1182
24;90;1183
24;34;1184
24;46;1185
24;160;1186
24;98;1187
24;40;1188
24;62;1189
24;44;1190
24;26;1191
24;44;1192
24;110;1193
24;66;1194
24;22;1195
24;118;1196
24;28;1197
24;22;1198
24;24;1199
24;98;1200
24;80;1201
24;68;1202
24;30;1203
24;24;1204
24;24;1205
24;96;1206
24;44;1207
24;42;1208
24;42;1209
24;68;1210
24;72;1211
24;98;1212
24;54;1213
24;54;1214
24;136;1215
24;188;1216
24;216;1217
24;24;1218
24;52;1219
24;52;1220
24;48;1221
24;138;1222
24;46;1223
24;38;1224
24;74;1225
24;92;1226
24;54;1227
24;64;1228
24;104;1229
24;66;1230
24;16;1231
24;18;1232
24;80;1233
24;22;1234
24;188;1235
24;26;1236
24;22;1237
24;50;1238
24;84;1239
24;84;1240
24;238;1241
24;36;1242
24;94;1243
24;60;1244
24;18;1245
24;18;1246
24;92;1247
24;108;1248
24;30;1249
24;48;1250
24;56;1251
24;28;1252
24;130;1253
24;42;1254
24;38;1255
24;64;1256
24;74;1257
24;96;1258
24;80;1259
24;24;1260
24;110;1261
24;26;1262
24;30;1263
24;96;1264
24;12;1265
24;128;1266
24;128;1267
24;60;1268
24;138;1269
24;52;1270
24;18;1271
24;38;1272
24;94;1273
24;64;1274
24;242;1275
24;18;1276
24;394;1277
24;30;1278
24;102;1279
24;54;1280
24;42;1281
24;32;1282
24;78;1283
24;44;1284
24;22;1285
24;34;1286
24;46;1287
24;94;1288
24;24;1289
24;172;1290
24;94;1291
24;44;1292
24;64;1293
24;54;1294
24;56;1295
24;28;1296
24;120;1297
24;54;1298
24;46;1299
24;72;1300
24;88;1301
24;22;1302
24;114;1303
24;68;1304
24;218;1305
24;22;1306
24;20;1307
24;74;1308
24;34;1309
24;38;1310
24;48;1311
24;54;1312
24;40;1313
24;60;1314
24;88;1315
24;138;1316
24;78;1317
24;42;1318
24;22;1319
24;30;1320
24;66;1321
24;180;1322
24;46;1323
24;40;1324
24;60;1325
24;16;1326
24;102;1327
24;202;1328
24;24;1329
24;70;1330
24;26;1331
24;14;1332
24;36;1333
24;44;1334
24;54;1335
24;118;1336
24;44;1337
24;132;1338
24;228;1339
24;32;1340
24;60;1341
24;74;1342
24;64;1343
24;96;1344
24;32;1345
24;114;1346
24;28;1347
24;88;1348
24;46;1349
24;44;1350
24;20;1351
24;40;1352
24;34;1353
24;28;1354
24;152;1355
24;42;1356
24;44;1357
24;132;1358
24;88;1359
24;26;1360
24;60;1361
24;272;1362
24;92;1363
24;98;1364
24;140;1365
24;42;1366
24;22;1367
24;14;1368
24;12;1369
24;64;1370
24;52;1371
24;176;1372
24;42;1373
24;58;1374
24;64;1375
24;66;1376
24;56;1377
24;296;1378
24;90;1379
24;64;1380
24;28;1381
24;18;1382
24;362;1383
24;94;1384
24;40;1385
24;68;1386
24;76;1387
24;306;1388
24;66;1389
24;58;1390
24;154;1391
24;320;1392
24;76;1393
24;52;1394
24;52;1395
24;34;1396
24;22;1397
24;56;1398
24;62;1399
24;46;1400
24;36;1401
24;72;1402
24;80;1403
24;50;1404
24;42;1405
24;26;1406
24;98;1407
24;128;1408
24;50;1409
24;28;1410
24;158;1411
24;26;1412
24;48;1413
24;112;1414
24;48;1415
24;48;1416
24;74;1417
24;140;1418
24;132;1419
24;98;1420
24;90;1421
24;78;1422
24;82;1423
24;20;1424
24;36;1425
24;160;1426
24;46;1427
24;32;1428
24;58;1429
24;44;1430
24;86;1431
24;22;1432
24;60;1433
24;148;1434
24;30;1435
24;22;1436
24;20;1437
24;46;1438
24;28;1439
24;30;1440
24;128;1441
24;166;1442
24;84;1443
24;44;1444
24;36;1445
24;114;1446
24;50;1447
24;34;1448
24;164;1449
24;28;1450
24;12;1451
24;36;1452
24;18;1453
24;84;1454
24;64;1455
24;72;1456
24;88;1457
24;70;1458
24;72;1459
24;72;1460
24;28;1461
24;76;1462
24;54;1463
24;96;1464
24;64;1465
24;162;1466
24;32;1467
24;182;1468
24;100;1469
24;26;1470
24;36;1471
24;74;1472
24;90;1473
24;128;1474
24;32;1475
24;114;1476
24;26;1477
24;54;1478
24;44;1479
24;26;1480
24;22;1481
24;136;1482
24;18;1483
24;26;1484
24;52;1485
24;82;1486
24;22;1487
24;172;1488
24;16;1489
24;88;1490
24;144;1491
24;46;1492
24;72;1493
24;76;1494
24;84;1495
24;126;1496
24;32;1497
24;28;1498
24;24;1499
24;38;1500
24;30;1501
24;24;1502
24;60;1503
24;44;1504
24;50;1505
24;162;1506
24;38;1507
24;24;1508
24;24;1509
24;70;1510
24;30;1511
24;160;1512
24;22;1513
24;68;1514
24;152;1515
24;20;1516
24;108;1517
24;112;1518
24;74;1519
24;176;1520
24;132;1521
24;34;1522
24;50;1523
24;88;1524
24;32;1525
24;26;1526
24;32;1527
24;24;1528
24;32;1529
24;36;1530
24;212;1531
24;38;1532
24;30;1533
24;108;1534
24;14;1535
24;80;1536
24;94;1537
24;50;1538
24;20;1539
24;154;1540
24;122;1541
24;106;1542
24;22;1543
24;84;1544
24;96;1545
24;14;1546
24;92;1547
24;20;1548
24;78;1549
24;92;1550
24;102;1551
24;60;1552
24;58;1553
24;190;1554
24;44;1555
24;164;1556
24;74;1557
24;38;1558
24;48;1559
24;58;1560
24;28;1561
24;88;1562
24;18;1563
24;52;1564
24;34;1565
24;40;1566
24;120;1567
24;64;1568
24;66;1569
24;98;1570
24;78;1571
24;18;1572
24;16;1573
24;38;1574
24;28;1575
24;62;1576
24;30;1577
24;42;1578
24;96;1579
24;72;1580
24;158;1581
24;124;1582
24;30;1583
24;54;1584
24;144;1585
24;34;1586
24;18;1587
24;48;1588
24;98;1589
24;52;1590
24;44;1591
24;118;1592
24;16;1593
24;22;1594
24;42;1595
24;62;1596
24;114;1597
24;22;1598
24;68;1599
24;52;1600
24;74;1601
24;72;1602
24;14;1603
24;20;1604
24;46;1605
24;50;1606
24;36;1607
24;74;1608
24;44;1609
24;36;1610
24;144;1611
24;18;1612
24;26;1613
24;56;1614
24;92;1615
24;94;1616
24;28;1617
24;48;1618
24;118;1619
24;40;1620
24;106;1621
24;18;1622
24;48;1623
24;166;1624
24;100;1625
24;14;1626
24;32;1627
24;28;1628
24;106;1629
24;22;1630
24;48;1631
24;104;1632
24;28;1633
24;68;1634
24;180;1635
24;26;1636
24;52;1637
24;56;1638
24;124;1639
24;34;1640
24;134;1641
24;56;1642
24;62;1643
24;122;1644
24;20;1645
24;26;1646
24;16;1647
24;60;1648
24;76;1649
24;30;1650
24;30;1651
24;20;1652
24;52;1653
24;40;1654
24;28;1655
24;36;1656
24;74;1657
24;84;1658
24;22;1659
24;148;1660
24;78;1661
24;130;1662
24;24;1663
24;38;1664
24;58;1665
24;58;1666
24;56;1667
24;42;1668
24;24;1669
24;90;1670
24;56;1671
24;22;1672
24;86;1673
24;182;1674
24;16;1675
24;16;1676
24;96;1677
24;72;1678
24;92;1679
24;34;1680
24;62;1681
24;16;1682
24;50;1683
24;22;1684
24;52;1685
24;18;1686
24;162;1687
24;74;1688
24;12;1689
24;20;1690
24;156;1691
24;26;1692
24;76;1693
24;106;1694
24;64;1695
24;176;1696
24;110;1697
24;50;1698
24;44;1699
24;26;1700
24;116;1701
24;80;1702
24;38;1703
24;14;1704
24;22;1705
24;258;1706
24;28;1707
24;50;1708
24;190;1709
24;90;1710
24;78;1711
24;64;1712
24;108;1713
24;112;1714
24;18;1715
24;98;1716
24;28;1717
24;12;1718
24;28;1719
24;38;1720
24;472;1721
24;38;1722
24;20;1723
24;104;1724
24;152;1725
24;52;1726
24;16;1727
24;56;1728
24;72;1729
24;24;1730
24;44;1731
24;22;1732
24;92;1733
24;26;1734
24;104;1735
24;62;1736
24;44;1737
24;26;1738
24;40;1739
24;26;1740
24;128;1741
24;74;1742
24;64;1743
24;108;1744
24;42;1745
24;202;1746
24;60;1747
24;22;1748
24;270;1749
24;190;1750
24;158;1751
24;32;1752
24;44;1753
24;82;1754
24;32;1755
24;76;1756
24;84;1757
24;68;1758
24;52;1759
24;66;1760
24;74;1761
24;78;1762
24;70;1763
24;82;1764
24;84;1765
24;298;1766
24;32;1767
24;28;1768
24;64;1769
24;54;1770
24;196;1771
24;42;1772
24;16;1773
24;64;1774
24;78;1775
24;60;1776
24;152;1777
24;68;1778
24;88;1779
24;32;1780
24;160;1781
24;112;1782
24;110;1783
24;18;1784
24;150;1785
24;24;1786
24;24;1787
24;26;1788
24;192;1789
24;106;1790
24;160;1791
24;34;1792
24;52;1793
24;70;1794
24;98;1795
24;66;1796
24;118;1797
24;36;1798
24;34;1799
24;70;1800
24;34;1801
24;78;1802
24;88;1803
24;154;1804
24;62;1805
24;14;1806
24;84;1807
24;62;1808
24;60;1809
24;70;1810
24;24;1811
24;22;1812
24;102;1813
24;174;1814
24;128;1815
24;20;1816
24;106;1817
24;26;1818
24;26;1819
24;58;1820
24;58;1821
24;34;1822
24;44;1823
24;114;1824
24;32;1825
24;128;1826
24;66;1827
24;92;1828
24;110;1829
24;66;1830
24;168;1831
24;50;1832
24;30;1833
24;30;1834
24;94;1835
24;70;1836
24;106;1837
24;38;1838
24;172;1839
24;170;1840
24;98;1841
24;36;1842
24;28;1843
24;180;1844
24;88;1845
24;100;1846
24;72;1847
24;64;1848
24;36;1849
24;46;1850
24;64;1851
24;128;1852
24;62;1853
24;40;1854
24;30;1855
24;110;1856
24;66;1857
24;68;1858
24;158;1859
24;54;1860
24;28;1861
24;60;1862
24;38;1863
24;44;1864
24;22;1865
24;120;1866
24;20;1867
24;56;1868
24;204;1869
24;32;1870
24;82;1871
24;92;1872
24;30;1873
24;106;1874
24;112;1875
24;44;1876
24;64;1877
24;136;1878
24;14;1879
24;96;1880
24;64;1881
24;42;1882
24;86;1883
24;94;1884
24;64;1885
24;30;1886
24;62;1887
24;48;1888
24;74;1889
24;172;1890
24;96;1891
24;136;1892
24;24;1893
24;122;1894
24;98;1895
24;54;1896
24;122;1897
24;30;1898
24;170;1899
24;18;1900
24;54;1901
24;102;1902
24;114;1903
24;58;1904
24;94;1905
24;84;1906
24;104;1907
24;134;1908
24;66;1909
24;270;1910
24;110;1911
24;56;1912
24;100;1913
24;22;1914
24;20;1915
24;26;1916
24;80;1917
24;52;1918
24;42;1919
24;68;1920
24;360;1921
24;102;1922
24;38;1923
24;44;1924
24;166;1925
24;16;1926
24;48;1927
24;38;1928
24;22;1929
24;34;1930
24;220;1931
24;46;1932
24;124;1933
24;90;1934
24;52;1935
24;238;1936
24;36;1937
24;22;1938
24;62;1939
24;62;1940
24;30;1941
24;142;1942
24;92;1943
24;78;1944
24;40;1945
24;22;1946
24;36;1947
24;174;1948
24;240;1949
24;38;1950
24;270;1951
24;166;1952
24;42;1953
24;74;1954
24;94;1955
24;30;1956
24;146;1957
24;18;1958
24;80;1959
24;122;1960
24;180;1961
24;20;1962
24;92;1963
24;124;1964
24;122;1965
24;86;1966
24;56;1967
24;40;1968
24;62;1969
24;62;1970
24;60;1971
24;88;1972
24;56;1973
24;38;1974
24;132;1975
24;24;1976
24;156;1977
24;72;1978
24;20;1979
24;38;1980
24;46;1981
24;82;1982
24;82;1983
24;52;1984
24;88;1985
24;26;1986
24;32;1987
24;26;1988
24;84;1989
24;62;1990
24;150;1991
24;38;1992
24;18;1993
24;122;1994
24;26;1995
24;104;1996
24;28;1997
24;30;1998
24;26;1999
28;146;2000
28;86;2001
28;46;2002
28;94;2003
28;32;2004
28;172;2005
28;36;2006
28;354;2007
28;100;2008
28;102;2009
28;142;2010
28;36;2011
28;36;2012
28;28;2013
28;112;2014
28;90;2015
28;134;2016
28;70;2017
28;126;2018
28;146;2019
28;84;2020
28;64;2021
28;242;2022
28;62;2023
28;216;2024
28;208;2025
28;68;2026
28;76;2027
28;198;2028
28;136;2029
28;140;2030
28;128;2031
28;24;2032
28;18;2033
28;42;2034
28;36;2035
28;82;2036
28;28;2037
28;210;2038
28;118;2039
28;156;2040
28;20;2041
28;272;2042
28;26;2043
28;56;2044
28;348;2045
28;74;2046
28;256;2047
28;36;2048
28;94;2049
28;82;2050
28;266;2051
28;152;2052
28;134;2053
28;86;2054
28;104;2055
28;102;2056
28;62;2057
28;80;2058
28;42;2059
28;34;2060
28;58;2061
28;54;2062
28;32;2063
28;22;2064
28;94;2065
28;268;2066
28;46;2067
28;110;2068
28;130;2069
28;58;2070
28;432;2071
28;80;2072
28;38;2073
28;140;2074
28;42;2075
28;176;2076
28;34;2077
28;28;2078
28;28;2079
28;82;2080
28;32;2081
28;42;2082
28;116;2083
28;296;2084
28;132;2085
28;90;2086
28;302;2087
28;72;2088
28;84;2089
28;114;2090
28;66;2091
28;106;2092
28;24;2093
28;26;2094
28;126;2095
28;34;2096
28;90;2097
28;64;2098
28;464;2099
28;60;2100
28;98;2101
28;42;2102
28;16;2103
28;24;2104
28;116;2105
28;68;2106
28;88;2107
28;120;2108
28;56;2109
28;182;2110
28;18;2111
28;46;2112
28;68;2113
28;122;2114
28;66;2115
28;38;2116
28;70;2117
28;40;2118
28;118;2119
28;86;2120
28;36;2121
28;34;2122
28;328;2123
28;32;2124
28;160;2125
28;34;2126
28;80;2127
28;90;2128
28;20;2129
28;70;2130
28;84;2131
28;46;2132
28;88;2133
28;18;2134
28;98;2135
28;98;2136
28;86;2137
28;26;2138
28;74;2139
28;64;2140
28;364;2141
