A;20;46;9277
A;20;18;9278
A;20;36;9279
A;20;26;9280
A;20;30;9281
A;20;62;9282
A;20;26;9283
A;20;24;9284
A;20;22;9285
A;20;22;9286
A;20;40;9287
A;20;20;9288
A;20;16;9289
A;20;26;9290
A;20;134;9291
A;20;26;9292
A;20;88;9293
A;20;26;9294
A;20;88;9295
A;20;10;9296
A;20;18;9297
A;20;14;9298
A;20;18;9299
A;20;48;9300
A;20;22;9301
A;20;96;9302
A;20;20;9303
A;20;12;9304
A;20;20;9305
A;20;62;9306
A;20;176;9307
A;20;32;9308
A;20;58;9309
A;20;18;9310
A;20;22;9311
A;20;22;9312
A;20;36;9313
A;20;44;9314
A;20;14;9315
A;20;28;9316
A;20;14;9317
A;20;52;9318
A;20;16;9319
A;20;16;9320
A;20;26;9321
A;20;16;9322
A;20;34;9323
A;20;16;9324
A;20;12;9325
A;20;70;9326
A;20;58;9327
A;20;12;9328
A;20;36;9329
A;20;40;9330
A;20;30;9331
A;20;24;9332
A;20;18;9333
A;20;30;9334
A;20;54;9335
A;20;98;9336
A;20;30;9337
A;20;10;9338
A;20;70;9339
A;20;34;9340
A;20;16;9341
A;20;34;9342
A;20;28;9343
A;20;50;9344
A;20;42;9345
A;20;28;9346
A;20;32;9347
A;20;20;9348
A;20;50;9349
A;20;74;9350
A;20;50;9351
A;20;30;9352
A;20;60;9353
A;20;10;9354
A;20;12;9355
A;20;16;9356
A;20;114;9357
A;20;36;9358
A;20;20;9359
A;20;40;9360
A;20;26;9361
A;20;56;9362
A;20;10;9363
A;20;24;9364
A;20;22;9365
A;20;38;9366
A;20;48;9367
A;20;16;9368
A;20;28;9369
A;20;18;9370
A;20;38;9371
A;20;28;9372
A;20;12;9373
A;20;18;9374
A;20;32;9375
A;20;36;9376
A;20;14;9377
A;20;20;9378
A;20;48;9379
A;20;26;9380
A;20;34;9381
A;20;20;9382
A;20;20;9383
A;20;44;9384
A;20;26;9385
A;20;16;9386
A;20;54;9387
A;20;46;9388
A;20;36;9389
A;20;50;9390
A;20;10;9391
A;20;44;9392
A;20;16;9393
A;20;26;9394
A;20;30;9395
A;20;18;9396
A;20;22;9397
A;20;18;9398
A;20;14;9399
A;20;42;9400
A;20;20;9401
A;20;12;9402
A;20;38;9403
A;20;20;9404
A;20;24;9405
A;20;26;9406
A;20;12;9407
A;20;32;9408
A;20;20;9409
A;20;28;9410
A;20;64;9411
A;20;40;9412
A;20;16;9413
A;20;74;9414
A;20;20;9415
A;20;56;9416
A;20;36;9417
A;20;14;9418
A;20;120;9419
A;20;28;9420
A;20;16;9421
A;20;32;9422
A;20;46;9423
A;20;82;9424
A;20;20;9425
A;20;12;9426
A;20;24;9427
A;20;46;9428
A;20;24;9429
A;20;24;9430
A;20;10;9431
A;20;12;9432
A;20;16;9433
A;20;10;9434
A;20;12;9435
A;20;12;9436
A;20;100;9437
A;20;20;9438
A;20;12;9439
A;20;18;9440
A;20;56;9441
A;20;18;9442
A;20;56;9443
A;20;18;9444
A;20;14;9445
A;20;20;9446
A;20;20;9447
A;20;18;9448
A;20;36;9449
A;20;28;9450
A;20;16;9451
A;20;24;9452
A;20;10;9453
A;20;44;9454
A;20;18;9455
A;20;54;9456
A;20;28;9457
A;20;52;9458
A;20;14;9459
A;20;20;9460
A;20;20;9461
A;20;38;9462
A;20;56;9463
A;20;12;9464
A;20;46;9465
A;20;56;9466
A;20;14;9467
A;20;72;9468
A;20;54;9469
A;20;18;9470
A;20;20;9471
A;20;30;9472
A;20;20;9473
A;20;36;9474
A;20;14;9475
A;20;84;9476
A;20;54;9477
A;20;64;9478
A;20;38;9479
A;20;20;9480
A;20;14;9481
A;20;108;9482
A;20;44;9483
A;20;38;9484
A;20;18;9485
A;20;12;9486
A;20;54;9487
A;20;12;9488
A;20;52;9489
A;20;30;9490
A;20;42;9491
A;20;24;9492
A;20;20;9493
A;20;36;9494
A;20;150;9495
A;20;98;9496
A;20;30;9497
A;20;44;9498
A;20;28;9499
A;20;44;9500
A;20;36;9501
A;20;42;9502
A;20;80;9503
A;20;56;9504
A;20;68;9505
A;20;30;9506
A;20;22;9507
A;20;12;9508
A;20;18;9509
A;20;36;9510
A;20;14;9511
A;20;76;9512
A;20;34;9513
A;20;70;9514
A;20;32;9515
A;20;12;9516
A;20;32;9517
A;20;56;9518
A;20;76;9519
A;20;58;9520
A;20;26;9521
A;20;22;9522
A;20;14;9523
A;20;90;9524
A;20;62;9525
A;20;32;9526
A;20;18;9527
A;20;24;9528
A;20;60;9529
A;20;16;9530
A;20;14;9531
A;20;14;9532
A;20;26;9533
A;20;18;9534
A;20;24;9535
A;20;64;9536
A;20;14;9537
A;20;16;9538
A;20;24;9539
A;20;28;9540
A;20;16;9541
A;20;60;9542
A;20;18;9543
A;20;44;9544
A;20;36;9545
A;20;28;9546
A;20;32;9547
A;20;30;9548
A;20;10;9549
A;20;10;9550
A;20;38;9551
A;20;12;9552
A;20;14;9553
A;20;16;9554
A;20;22;9555
A;20;58;9556
A;20;68;9557
A;20;52;9558
A;20;40;9559
A;20;16;9560
A;20;44;9561
A;20;20;9562
A;20;32;9563
A;20;12;9564
A;20;46;9565
A;20;20;9566
A;20;26;9567
A;20;64;9568
A;20;30;9569
A;20;58;9570
A;20;12;9571
A;20;18;9572
A;20;12;9573
A;20;18;9574
A;20;14;9575
A;20;54;9576
A;20;12;9577
A;20;34;9578
A;20;28;9579
A;20;40;9580
A;20;38;9581
A;20;58;9582
A;20;12;9583
A;20;12;9584
A;20;26;9585
A;20;32;9586
A;20;44;9587
A;20;32;9588
A;20;24;9589
A;20;18;9590
A;20;10;9591
A;20;14;9592
A;20;20;9593
A;20;92;9594
A;20;54;9595
A;20;30;9596
A;20;34;9597
A;20;54;9598
A;20;20;9599
A;20;24;9600
A;20;20;9601
A;20;22;9602
A;20;16;9603
A;20;52;9604
A;20;116;9605
A;20;20;9606
A;20;40;9607
A;20;58;9608
A;20;18;9609
A;20;14;9610
A;20;24;9611
A;20;16;9612
A;20;56;9613
A;20;42;9614
A;20;50;9615
A;20;38;9616
A;20;34;9617
A;20;16;9618
A;20;34;9619
A;20;24;9620
A;20;58;9621
A;20;18;9622
A;20;38;9623
A;20;12;9624
A;20;22;9625
A;20;14;9626
A;20;22;9627
A;20;22;9628
A;20;54;9629
A;20;28;9630
A;20;54;9631
A;20;26;9632
A;20;24;9633
A;20;40;9634
A;20;68;9635
A;20;32;9636
A;20;32;9637
A;20;18;9638
A;20;22;9639
A;20;16;9640
A;20;118;9641
A;20;36;9642
A;20;18;9643
A;20;52;9644
A;20;54;9645
A;20;26;9646
A;20;54;9647
A;20;10;9648
A;20;32;9649
A;20;16;9650
A;20;18;9651
A;20;36;9652
A;20;48;9653
A;20;50;9654
A;20;44;9655
A;20;48;9656
A;20;40;9657
A;20;18;9658
A;20;54;9659
A;20;48;9660
A;20;16;9661
A;20;146;9662
A;20;54;9663
A;20;38;9664
A;20;36;9665
A;20;22;9666
A;20;32;9667
A;20;14;9668
A;20;18;9669
A;20;18;9670
A;20;12;9671
A;20;36;9672
A;20;20;9673
A;20;50;9674
A;20;16;9675
A;20;26;9676
A;20;24;9677
A;20;72;9678
A;20;40;9679
A;20;12;9680
A;20;16;9681
A;20;72;9682
A;20;30;9683
A;20;34;9684
A;20;46;9685
A;20;14;9686
A;20;14;9687
A;20;10;9688
A;20;34;9689
A;20;18;9690
A;20;46;9691
A;20;26;9692
A;20;28;9693
A;20;34;9694
A;20;50;9695
A;20;28;9696
A;20;20;9697
A;20;20;9698
A;20;30;9699
A;20;70;9700
A;20;18;9701
A;20;42;9702
A;20;10;9703
A;20;32;9704
A;20;74;9705
A;20;16;9706
A;20;16;9707
A;20;32;9708
A;20;30;9709
A;20;12;9710
A;20;20;9711
A;20;58;9712
A;20;120;9713
A;20;48;9714
A;20;32;9715
A;20;26;9716
A;20;42;9717
A;20;66;9718
A;20;22;9719
A;20;16;9720
A;20;50;9721
A;20;44;9722
A;20;42;9723
A;20;88;9724
A;20;28;9725
A;20;50;9726
A;20;22;9727
A;20;38;9728
A;20;34;9729
A;20;28;9730
A;20;24;9731
A;20;14;9732
A;20;12;9733
A;20;34;9734
A;20;30;9735
A;20;26;9736
A;20;52;9737
A;20;16;9738
A;20;36;9739
A;20;10;9740
A;20;20;9741
A;20;22;9742
A;20;48;9743
A;20;22;9744
A;20;28;9745
A;20;32;9746
A;20;44;9747
A;20;20;9748
A;20;40;9749
A;20;28;9750
A;20;20;9751
A;20;24;9752
A;20;24;9753
A;20;38;9754
A;20;50;9755
A;20;70;9756
A;20;12;9757
A;20;20;9758
A;20;22;9759
A;20;16;9760
A;20;58;9761
A;20;44;9762
A;20;32;9763
A;20;12;9764
A;20;16;9765
A;20;20;9766
A;20;18;9767
A;20;40;9768
A;20;16;9769
A;20;30;9770
A;20;54;9771
A;20;14;9772
A;20;26;9773
A;20;12;9774
A;20;14;9775
A;20;46;9776
A;20;16;9777
A;20;28;9778
A;20;76;9779
A;20;16;9780
A;20;28;9781
A;20;38;9782
A;20;48;9783
A;20;16;9784
A;20;154;9785
A;20;74;9786
A;20;22;9787
A;20;60;9788
A;20;14;9789
A;20;30;9790
A;20;12;9791
A;20;48;9792
A;20;32;9793
A;20;78;9794
A;20;30;9795
A;20;154;9796
A;20;16;9797
A;20;20;9798
A;20;22;9799
A;20;58;9800
A;20;44;9801
A;20;60;9802
A;20;42;9803
A;20;110;9804
A;20;10;9805
A;20;30;9806
A;20;32;9807
A;20;14;9808
A;20;98;9809
A;20;18;9810
A;20;82;9811
A;20;54;9812
A;20;12;9813
A;20;24;9814
A;20;98;9815
A;20;30;9816
A;20;56;9817
A;20;12;9818
A;20;14;9819
A;20;16;9820
A;20;22;9821
A;20;22;9822
A;20;12;9823
A;20;14;9824
A;20;16;9825
A;20;62;9826
A;20;22;9827
A;20;16;9828
A;20;24;9829
A;20;14;9830
A;20;40;9831
A;20;24;9832
A;20;32;9833
A;20;40;9834
A;20;60;9835
A;20;20;9836
A;20;22;9837
A;20;22;9838
A;20;16;9839
A;20;38;9840
A;20;56;9841
A;20;10;9842
A;20;12;9843
A;20;30;9844
A;20;16;9845
A;20;12;9846
A;20;40;9847
A;20;18;9848
A;20;88;9849
A;20;14;9850
A;20;66;9851
A;20;30;9852
A;20;30;9853
A;20;24;9854
A;20;28;9855
A;20;46;9856
A;20;10;9857
A;20;22;9858
A;20;40;9859
A;20;14;9860
A;20;14;9861
A;20;12;9862
A;20;14;9863
A;20;66;9864
A;20;10;9865
A;20;52;9866
A;20;26;9867
A;20;26;9868
A;20;40;9869
A;20;46;9870
A;20;82;9871
A;20;26;9872
A;20;12;9873
A;20;30;9874
A;20;34;9875
A;20;34;9876
A;20;14;9877
A;20;12;9878
A;20;16;9879
A;20;14;9880
A;20;30;9881
A;20;46;9882
A;20;36;9883
A;20;62;9884
A;20;56;9885
A;20;44;9886
A;20;22;9887
A;20;22;9888
A;20;28;9889
A;20;26;9890
A;20;22;9891
A;20;54;9892
A;20;10;9893
A;20;18;9894
A;20;60;9895
A;20;34;9896
A;20;14;9897
A;20;24;9898
A;20;60;9899
A;20;56;9900
A;20;24;9901
A;20;36;9902
A;20;34;9903
A;20;62;9904
A;20;20;9905
A;20;22;9906
A;20;58;9907
A;20;30;9908
A;20;30;9909
A;20;58;9910
A;20;74;9911
A;20;24;9912
A;20;10;9913
A;20;14;9914
A;20;14;9915
A;20;18;9916
A;20;50;9917
A;20;30;9918
A;20;20;9919
A;20;18;9920
A;20;30;9921
A;20;44;9922
A;20;18;9923
A;20;78;9924
A;20;44;9925
A;20;24;9926
A;20;16;9927
A;20;22;9928
A;20;12;9929
A;20;180;9930
A;20;26;9931
A;20;30;9932
A;20;44;9933
A;20;34;9934
A;20;12;9935
A;20;34;9936
A;20;12;9937
A;20;22;9938
A;20;14;9939
A;20;24;9940
A;20;16;9941
A;20;70;9942
A;20;46;9943
A;20;42;9944
A;20;12;9945
A;20;20;9946
A;20;18;9947
A;20;62;9948
A;20;10;9949
A;20;14;9950
A;20;24;9951
A;20;42;9952
A;20;36;9953
A;20;66;9954
A;20;64;9955
A;20;14;9956
A;20;42;9957
A;20;22;9958
A;20;64;9959
A;20;64;9960
A;20;82;9961
A;20;32;9962
A;20;40;9963
A;20;66;9964
A;20;58;9965
A;20;56;9966
A;20;16;9967
A;20;132;9968
A;20;26;9969
A;20;38;9970
A;20;18;9971
A;20;22;9972
A;20;34;9973
A;20;40;9974
A;20;18;9975
A;20;24;9976
A;20;24;9977
A;20;18;9978
A;20;18;9979
A;20;72;9980
A;20;34;9981
A;20;24;9982
A;20;14;9983
A;20;68;9984
A;20;54;9985
A;20;28;9986
A;20;26;9987
A;20;18;9988
A;20;24;9989
A;20;18;9990
A;20;18;9991
A;20;16;9992
A;20;42;9993
A;20;20;9994
A;20;26;9995
A;20;38;9996
A;20;16;9997
A;20;18;9998
A;20;70;9999
A;24;66;10000
A;24;18;10001
A;24;14;10002
A;24;26;10003
A;24;152;10004
A;24;34;10005
A;24;40;10006
A;24;34;10007
A;24;126;10008
A;24;12;10009
A;24;46;10010
A;24;16;10011
A;24;28;10012
A;24;46;10013
A;24;38;10014
A;24;20;10015
A;24;66;10016
A;24;22;10017
A;24;144;10018
A;24;66;10019
A;24;16;10020
A;24;28;10021
A;24;32;10022
A;24;140;10023
A;24;36;10024
A;24;30;10025
A;24;20;10026
A;24;94;10027
A;24;18;10028
A;24;68;10029
A;24;16;10030
A;24;98;10031
A;24;94;10032
A;24;62;10033
A;24;58;10034
A;24;64;10035
A;24;28;10036
A;24;54;10037
A;24;12;10038
A;24;76;10039
A;24;32;10040
A;24;72;10041
A;24;58;10042
A;24;24;10043
A;24;110;10044
A;24;18;10045
A;24;28;10046
A;24;58;10047
A;24;12;10048
A;24;24;10049
A;24;12;10050
A;24;52;10051
A;24;24;10052
A;24;20;10053
A;24;90;10054
A;24;86;10055
A;24;130;10056
A;24;114;10057
A;24;60;10058
A;24;30;10059
A;24;82;10060
A;24;56;10061
A;24;128;10062
A;24;30;10063
A;24;64;10064
A;24;16;10065
A;24;18;10066
A;24;32;10067
A;24;28;10068
A;24;114;10069
A;24;90;10070
A;24;26;10071
A;24;24;10072
A;24;84;10073
A;24;40;10074
A;24;16;10075
A;24;40;10076
A;24;48;10077
A;24;24;10078
A;24;18;10079
A;24;34;10080
A;24;118;10081
A;24;16;10082
A;24;94;10083
A;24;20;10084
A;24;44;10085
A;24;28;10086
A;24;40;10087
A;24;28;10088
A;24;46;10089
A;24;56;10090
A;24;58;10091
A;24;18;10092
A;24;70;10093
A;24;86;10094
A;24;18;10095
A;24;206;10096
A;24;14;10097
A;24;24;10098
A;24;26;10099
A;24;14;10100
A;24;12;10101
A;24;52;10102
A;24;36;10103
A;24;84;10104
A;24;46;10105
A;24;44;10106
A;24;58;10107
A;24;40;10108
A;24;68;10109
A;24;56;10110
A;24;68;10111
A;24;50;10112
A;24;20;10113
A;24;18;10114
A;24;90;10115
A;24;46;10116
A;24;28;10117
A;24;50;10118
A;24;26;10119
A;24;54;10120
A;24;26;10121
A;24;18;10122
A;24;34;10123
A;24;34;10124
A;24;22;10125
A;24;32;10126
A;24;32;10127
A;24;26;10128
A;24;64;10129
A;24;34;10130
A;24;54;10131
A;24;36;10132
A;24;16;10133
A;24;14;10134
A;24;62;10135
A;24;16;10136
A;24;56;10137
A;24;56;10138
A;24;24;10139
A;24;56;10140
A;24;24;10141
A;24;70;10142
A;24;58;10143
A;24;42;10144
A;24;92;10145
A;24;48;10146
A;24;42;10147
A;24;22;10148
A;24;48;10149
A;24;80;10150
A;24;76;10151
A;24;20;10152
A;24;22;10153
A;24;42;10154
A;24;14;10155
A;24;26;10156
A;24;40;10157
A;24;170;10158
A;24;54;10159
A;24;108;10160
A;24;122;10161
A;24;32;10162
A;24;28;10163
A;24;192;10164
A;24;16;10165
A;24;24;10166
A;24;42;10167
A;24;30;10168
A;24;80;10169
A;24;76;10170
A;24;164;10171
A;24;50;10172
A;24;22;10173
A;24;112;10174
A;24;136;10175
A;24;22;10176
A;24;26;10177
A;24;118;10178
A;24;16;10179
A;24;36;10180
A;24;78;10181
A;24;148;10182
A;24;46;10183
A;24;24;10184
A;24;74;10185
A;24;170;10186
A;24;66;10187
A;24;12;10188
A;24;74;10189
A;24;46;10190
A;24;140;10191
A;24;150;10192
A;24;62;10193
A;24;56;10194
A;24;26;10195
A;24;164;10196
A;24;46;10197
A;24;34;10198
A;24;28;10199
A;24;38;10200
A;24;28;10201
A;24;16;10202
A;24;98;10203
A;24;56;10204
A;24;22;10205
A;24;118;10206
A;24;32;10207
A;24;20;10208
A;24;90;10209
A;24;68;10210
A;24;14;10211
A;24;160;10212
A;24;40;10213
A;24;82;10214
A;24;24;10215
A;24;28;10216
A;24;72;10217
A;24;48;10218
A;24;28;10219
A;24;138;10220
A;24;36;10221
A;24;96;10222
A;24;48;10223
A;24;92;10224
A;24;122;10225
A;24;32;10226
A;24;14;10227
A;24;44;10228
A;24;22;10229
A;24;48;10230
A;24;46;10231
A;24;38;10232
A;24;50;10233
A;24;34;10234
A;24;120;10235
A;24;22;10236
A;24;16;10237
A;24;62;10238
A;24;90;10239
A;24;42;10240
A;24;50;10241
A;24;24;10242
A;24;62;10243
A;24;64;10244
A;24;40;10245
A;24;38;10246
A;24;22;10247
A;24;40;10248
A;24;134;10249
A;24;26;10250
A;24;24;10251
A;24;206;10252
A;24;38;10253
A;24;40;10254
A;24;50;10255
A;24;26;10256
A;24;14;10257
A;24;52;10258
A;24;26;10259
A;24;48;10260
A;24;24;10261
A;24;30;10262
A;24;20;10263
A;24;24;10264
A;24;112;10265
A;24;22;10266
A;24;58;10267
A;24;136;10268
A;24;80;10269
A;24;20;10270
A;24;72;10271
A;24;40;10272
A;24;42;10273
A;24;58;10274
A;24;42;10275
A;24;48;10276
A;24;68;10277
A;24;76;10278
A;24;206;10279
A;24;44;10280
A;24;26;10281
A;24;38;10282
A;24;104;10283
A;24;36;10284
A;24;78;10285
A;24;34;10286
A;24;42;10287
A;24;64;10288
A;24;106;10289
A;24;22;10290
A;24;214;10291
A;24;86;10292
A;24;48;10293
A;24;88;10294
A;24;60;10295
A;24;26;10296
A;24;32;10297
A;24;26;10298
A;24;62;10299
A;24;60;10300
A;24;128;10301
A;24;32;10302
A;24;30;10303
A;24;22;10304
A;24;30;10305
A;24;16;10306
A;24;42;10307
A;24;44;10308
A;24;32;10309
A;24;50;10310
A;24;32;10311
A;24;128;10312
A;24;36;10313
A;24;24;10314
A;24;26;10315
A;24;24;10316
A;24;96;10317
A;24;70;10318
A;24;54;10319
A;24;162;10320
A;24;34;10321
A;24;30;10322
A;24;44;10323
A;24;48;10324
A;24;134;10325
A;24;66;10326
A;24;20;10327
A;24;60;10328
A;24;52;10329
A;24;82;10330
A;24;16;10331
A;24;86;10332
A;24;60;10333
A;24;36;10334
A;24;24;10335
A;24;18;10336
A;24;56;10337
A;24;52;10338
A;24;42;10339
A;24;18;10340
A;24;38;10341
A;24;56;10342
A;24;20;10343
A;24;94;10344
A;24;38;10345
A;24;24;10346
A;24;82;10347
A;24;150;10348
A;24;68;10349
A;24;22;10350
A;24;28;10351
A;24;60;10352
A;24;40;10353
A;24;38;10354
A;24;80;10355
A;24;44;10356
A;24;22;10357
A;24;60;10358
A;24;66;10359
A;24;14;10360
A;24;38;10361
A;24;48;10362
A;24;58;10363
A;24;30;10364
A;24;16;10365
A;24;30;10366
A;24;18;10367
A;24;54;10368
A;24;74;10369
A;24;18;10370
A;24;74;10371
A;24;70;10372
A;24;22;10373
A;24;110;10374
A;24;18;10375
A;24;82;10376
A;24;16;10377
A;24;80;10378
A;24;132;10379
A;24;60;10380
A;24;70;10381
A;24;24;10382
A;24;18;10383
A;24;46;10384
A;24;30;10385
A;24;16;10386
A;24;86;10387
A;24;46;10388
A;24;38;10389
A;24;36;10390
A;24;18;10391
A;24;104;10392
A;24;296;10393
A;24;98;10394
A;24;26;10395
A;24;24;10396
A;24;100;10397
A;24;18;10398
A;24;26;10399
A;24;18;10400
A;24;28;10401
A;24;18;10402
A;24;18;10403
A;24;74;10404
A;24;82;10405
A;24;34;10406
A;24;20;10407
A;24;20;10408
A;24;30;10409
A;24;92;10410
A;24;52;10411
A;24;44;10412
A;24;86;10413
A;24;24;10414
A;24;86;10415
A;24;20;10416
A;24;14;10417
A;24;50;10418
A;24;20;10419
A;24;14;10420
A;24;94;10421
A;24;120;10422
A;24;118;10423
A;24;48;10424
A;24;34;10425
A;24;72;10426
A;24;30;10427
A;24;52;10428
A;24;30;10429
A;24;68;10430
A;24;28;10431
A;24;32;10432
A;24;72;10433
A;24;24;10434
A;24;112;10435
A;24;26;10436
A;24;24;10437
A;24;112;10438
A;24;58;10439
A;24;58;10440
A;24;32;10441
A;24;20;10442
A;24;52;10443
A;24;32;10444
A;24;32;10445
A;24;56;10446
A;24;46;10447
A;24;24;10448
A;24;54;10449
A;24;44;10450
A;24;142;10451
A;24;34;10452
A;24;46;10453
A;24;28;10454
A;24;24;10455
A;24;50;10456
A;24;28;10457
A;24;14;10458
A;24;16;10459
A;24;210;10460
A;24;58;10461
A;24;16;10462
A;24;18;10463
A;24;22;10464
A;24;18;10465
A;24;42;10466
A;24;80;10467
A;24;60;10468
A;24;50;10469
A;24;24;10470
A;24;64;10471
A;24;20;10472
A;24;136;10473
A;24;32;10474
A;24;114;10475
A;24;30;10476
A;24;72;10477
A;24;138;10478
A;24;42;10479
A;24;60;10480
A;24;20;10481
A;24;140;10482
A;24;34;10483
A;24;22;10484
A;24;16;10485
A;24;94;10486
A;24;144;10487
A;24;26;10488
A;24;24;10489
A;24;26;10490
A;24;28;10491
A;24;46;10492
A;24;58;10493
A;24;86;10494
A;24;64;10495
A;24;44;10496
A;24;26;10497
A;24;20;10498
A;24;44;10499
A;24;50;10500
A;24;30;10501
A;24;36;10502
A;24;48;10503
A;24;76;10504
A;24;20;10505
A;24;28;10506
A;24;48;10507
A;24;26;10508
A;24;16;10509
A;24;70;10510
A;24;96;10511
A;24;50;10512
A;24;78;10513
A;24;22;10514
A;24;52;10515
A;24;46;10516
A;24;64;10517
A;24;42;10518
A;24;38;10519
A;24;46;10520
A;24;32;10521
A;24;12;10522
A;24;38;10523
A;24;40;10524
A;24;28;10525
A;24;70;10526
A;24;32;10527
A;24;28;10528
A;24;82;10529
A;24;34;10530
A;24;32;10531
A;24;20;10532
A;24;84;10533
A;24;26;10534
A;24;136;10535
A;24;70;10536
A;24;146;10537
A;24;36;10538
A;24;42;10539
A;24;78;10540
A;24;74;10541
A;24;22;10542
A;24;58;10543
A;24;48;10544
A;24;98;10545
A;24;20;10546
A;24;30;10547
A;24;100;10548
A;24;24;10549
A;24;32;10550
A;24;52;10551
A;24;28;10552
A;24;16;10553
A;24;64;10554
